useraddress,loantoken,tokensymbol,block_time,index,paymenttype,newprincipaldecimal
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1603232929,101,borrow,23097.11286
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1603233005,199,closewithdeposit,23097.11286
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1603951065,69,borrow,1.049868
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1603951185,113,closewithdeposit,1.049868
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,000000000000000000000000dd974d5c2e2928dea5f71b9825b8b646686bd200,KNC,1606250903,101,borrow,4615.38461538462
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,000000000000000000000000dd974d5c2e2928dea5f71b9825b8b646686bd200,KNC,1606848861,225,closewithdeposit,4615.38461538462
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606851887,224,trade,52301.436901
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,0000000000000000000000001f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,1606944325,208,trade,1764.55208808655
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,0000000000000000000000001f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,1607016545,132,closewithswap,1764.55208808655
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607124827,173,trade,16602.026863
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607890673,278,closewithswap,16602.026863
0000000000000000000000007f6c3d23fe55f63205331640eb14a8171698097c,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608272603,238,closewithswap,52301.436901
000000000000000000000000809b4aac3e60e8f52dd3b3a81cbccb2468843cff,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600946122,99,borrow,9411.764705
000000000000000000000000809b4aac3e60e8f52dd3b3a81cbccb2468843cff,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601117518,120,borrow,8994.117647
000000000000000000000000809b4aac3e60e8f52dd3b3a81cbccb2468843cff,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601117833,24,borrow,5647.058823
000000000000000000000000809b4aac3e60e8f52dd3b3a81cbccb2468843cff,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601118129,140,borrow,9411.764705
000000000000000000000000809b4aac3e60e8f52dd3b3a81cbccb2468843cff,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601124755,156,borrow,12647.058823
000000000000000000000000809b4aac3e60e8f52dd3b3a81cbccb2468843cff,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601542666,155,closewithdeposit,12647.058823
000000000000000000000000809b4aac3e60e8f52dd3b3a81cbccb2468843cff,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601542753,261,closewithdeposit,9411.764705
000000000000000000000000809b4aac3e60e8f52dd3b3a81cbccb2468843cff,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601542857,274,closewithdeposit,5647.058823
000000000000000000000000809b4aac3e60e8f52dd3b3a81cbccb2468843cff,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601543021,53,closewithdeposit,8994.117647
000000000000000000000000809b4aac3e60e8f52dd3b3a81cbccb2468843cff,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601543510,289,closewithdeposit,9411.764705
00000000000000000000000080cfcd0157030d8808e03d283e742c8008614654,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599531408,335,borrow,127.742006
00000000000000000000000080cfcd0157030d8808e03d283e742c8008614654,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1599677276,294,borrow,622.663903
00000000000000000000000080cfcd0157030d8808e03d283e742c8008614654,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600734211,241,closewithdeposit,52.1145
00000000000000000000000080cfcd0157030d8808e03d283e742c8008614654,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601954544,310,closewithdeposit,75.627506
00000000000000000000000080cfcd0157030d8808e03d283e742c8008614654,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601955615,98,closewithdeposit,622.663903
000000000000000000000000813413997503e41173f210c908cdb3528835cd42,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1599121119,164,trade,0.929162181566204
000000000000000000000000813413997503e41173f210c908cdb3528835cd42,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1599124736,91,closewithswap,0.929162181566204
000000000000000000000000813413997503e41173f210c908cdb3528835cd42,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599343349,302,borrow,117.647058
000000000000000000000000813413997503e41173f210c908cdb3528835cd42,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599343589,231,closewithdeposit,117.647058
000000000000000000000000813413997503e41173f210c908cdb3528835cd42,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605539946,182,borrow,104.98687664042
000000000000000000000000813413997503e41173f210c908cdb3528835cd42,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605540123,270,closewithdeposit,104.98687664042
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601163649,193,borrow,5647.058823
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601165239,288,borrow,6588.235294
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601165997,315,borrow,8235.294117
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601166501,43,borrow,5529.411764
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601167610,169,borrow,3647.058823
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601168053,279,borrow,2352.941176
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1602027929,25,closewithdeposit,2352.941176
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602028240,181,closewithdeposit,3647.058823
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602028544,276,closewithdeposit,8235.294117
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1602029249,301,closewithdeposit,5529.411764
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1602029933,140,closewithdeposit,6588.235294
00000000000000000000000081b6a3832e6d0174dcb07790364289d16cacd133,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1602030419,119,closewithdeposit,5647.058823
00000000000000000000000081f511c624be0b5136ce7f95efc4bbdd17ef1085,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1601693089,57,trade,1119.70201264788
00000000000000000000000081f511c624be0b5136ce7f95efc4bbdd17ef1085,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1602015728,162,closewithswap,1119.70201264788
000000000000000000000000826c16170456d68ae5b75689a19f5cb7d4c621b7,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1605643762,270,trade,18223.923382
000000000000000000000000826c16170456d68ae5b75689a19f5cb7d4c621b7,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1606195031,78,closewithswap,18223.923382
000000000000000000000000826c16170456d68ae5b75689a19f5cb7d4c621b7,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1607454345,200,trade,17424.595832
000000000000000000000000826c16170456d68ae5b75689a19f5cb7d4c621b7,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1608219276,177,trade,13350.558475
000000000000000000000000826c16170456d68ae5b75689a19f5cb7d4c621b7,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1608765257,36,liquidate,7021.558653
00000000000000000000000082a94a03e798c4bdaccc12bf2281daf4ae283e7a,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1599764076,48,borrow,21.1764705882353
00000000000000000000000082a94a03e798c4bdaccc12bf2281daf4ae283e7a,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1600192031,161,liquidate,4.62828840665362
00000000000000000000000082a94a03e798c4bdaccc12bf2281daf4ae283e7a,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1600192914,136,closewithdeposit,3.5502175
00000000000000000000000082a94a03e798c4bdaccc12bf2281daf4ae283e7a,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1600199250,123,closewithdeposit,5.577935
00000000000000000000000082a94a03e798c4bdaccc12bf2281daf4ae283e7a,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1600199962,319,closewithdeposit,6.36
00000000000000000000000082a94a03e798c4bdaccc12bf2281daf4ae283e7a,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1600200055,217,closewithdeposit,1.06002968158167
00000000000000000000000082e8936b187d83fd6eb2b7dab5b19556e9deff1c,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,LINK,1602754646,125,borrow,633.846153846154
00000000000000000000000082e8936b187d83fd6eb2b7dab5b19556e9deff1c,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,LINK,1602789990,226,closewithdeposit,633.846153846154
00000000000000000000000082e8936b187d83fd6eb2b7dab5b19556e9deff1c,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606781509,118,trade,19856.2403275777
00000000000000000000000082e8936b187d83fd6eb2b7dab5b19556e9deff1c,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606781605,91,trade,18054.1100176509
00000000000000000000000082e8936b187d83fd6eb2b7dab5b19556e9deff1c,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606792349,106,trade,17832.1069279809
00000000000000000000000082e8936b187d83fd6eb2b7dab5b19556e9deff1c,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607036877,138,trade,9008.77355766
00000000000000000000000082e8936b187d83fd6eb2b7dab5b19556e9deff1c,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607122245,253,closewithswap,9008.77355766
00000000000000000000000082e8936b187d83fd6eb2b7dab5b19556e9deff1c,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1608506991,298,borrow,18.5786802030457
00000000000000000000000082e8936b187d83fd6eb2b7dab5b19556e9deff1c,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1608530113,32,borrow,16.5279187817259
00000000000000000000000082e8936b187d83fd6eb2b7dab5b19556e9deff1c,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1608771864,104,closewithswap,19856.2403275777
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1599373339,161,borrow,29411.764705
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599374224,184,borrow,22297.587367
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1599376871,101,borrow,17058.8235294118
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1599377836,93,borrow,23.5294117647059
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1599382232,160,closewithdeposit,20
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1599382367,149,closewithdeposit,3
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1599414931,58,closewithdeposit,0.529411764705882
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1599520993,126,closewithdeposit,17058.8235294118
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599521135,72,closewithdeposit,22297.587367
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1599521250,267,closewithdeposit,29411.764705
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599524786,9,borrow,33194.32989
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599525731,124,borrow,23152.43394
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599526207,114,borrow,15431.289558
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599526718,19,borrow,10968.767217
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600016900,184,closewithdeposit,10968.767217
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600017035,186,closewithdeposit,15431.289558
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600017351,268,closewithdeposit,23152.43394
00000000000000000000000082f84e7da53694eeb83e94f60d9c03a07103b5ec,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600017538,158,closewithdeposit,33194.32989
0000000000000000000000008341e2c9c674d8d73057962fa0f42a9f8195228c,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1606518269,135,trade,47.831052
00000000000000000000000084136f473d5b9554380fddc302c9808a374e5378,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604996457,153,trade,1090.948115
00000000000000000000000084136f473d5b9554380fddc302c9808a374e5378,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605052255,136,trade,1543.449779
00000000000000000000000084136f473d5b9554380fddc302c9808a374e5378,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606720266,65,closewithswap,1543.449779
00000000000000000000000084136f473d5b9554380fddc302c9808a374e5378,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606806826,166,closewithswap,1090.948115
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606536996,157,trade,197.347189
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606537853,159,trade,7865.737554
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606587742,140,closewithswap,3932.868776
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606612305,234,closewithswap,3932.868778
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606629539,204,trade,4421.768009
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606629611,43,trade,4299.971355
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,LINK,1606629856,210,trade,64.9538879377795
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606632707,162,trade,442.483918
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606634651,239,trade,1416.533326
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,LINK,1606664974,312,closewithswap,64.9538879377795
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606698788,128,closewithswap,4421.768009
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606798698,189,closewithswap,1416.533326
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606799280,237,trade,7867.404616
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607369476,195,trade,3432.507212
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607450906,119,closewithswap,442.483918
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607450906,195,closewithswap,197.347189
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607476049,37,trade,929.711471
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607530867,90,closewithswap,3432.507212
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607530884,263,closewithswap,4299.971355
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607574146,105,trade,364.915329
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607908363,275,trade,2342.74932
000000000000000000000000849ea9003ba70e64d0de047730d47907762174c3,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608139224,41,closewithswap,7867.404616
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600537144,50,borrow,939.691192
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600537845,145,borrow,1230.669137
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600539276,27,borrow,1439.089156
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600541154,120,liquidate,670.177315
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600541807,130,liquidate,410.22753
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600542602,293,borrow,3743.208986
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600543696,74,borrow,3351.849518
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600545790,291,borrow,2281.255026
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600547455,113,borrow,1614.963432
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600548300,261,borrow,865.371435
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600557565,140,borrow,641.667419
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600558060,222,borrow,451.060291
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600561114,284,borrow,1743.345307
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600618925,208,liquidate,2034.026561
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600618948,127,liquidate,1963.689223
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600619173,46,liquidate,1350.44083
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600619802,55,liquidate,1422.916169
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600619805,89,liquidate,1369.90243
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600622166,143,liquidate,656.829715
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600622937,133,borrow,1174.723439
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600624242,207,borrow,1013.57359
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600627403,75,liquidate,415.515446
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600627546,196,liquidate,341.751992
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600627954,260,closewithdeposit,1709.182425
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600628024,17,closewithdeposit,1174.723439
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600628026,174,liquidate,218.033884
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600630692,100,closewithdeposit,1013.57359
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600630761,255,closewithdeposit,560.491822
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600631025,210,closewithdeposit,1388.160295
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600631123,315,closewithdeposit,930.814196
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600642237,109,closewithdeposit,1614.963432
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600642300,58,closewithdeposit,320.429138
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600642354,11,closewithdeposit,208.54172
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600739076,165,liquidate,299.915427
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600968699,241,liquidate,30.321115
00000000000000000000000084df71f2d1062ab1acda0de58a7b8e1dfbb5aa73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601551377,135,liquidate,2.802569
