useraddress,tokensymbol,newprincipaldecimal,index,loantoken,paymenttype,block_time
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1500.89621,84,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1599800837
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1060.560189,77,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1599801109
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,1965.657229,208,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1599808160
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,2753.632575,78,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1599811942
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,1011.475773,101,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1599813328
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,1738.878369,167,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1599819359
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,933.481243,178,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1599819359
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2037.436253,227,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1599822552
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,856.874197,40,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1599822940
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,809.827333,15,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1599823370
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,460.785113,212,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1599826248
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,7.043345,182,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599863829
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,709.600236,236,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599864165
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1897.017409,213,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599865067
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2735.767211,137,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599866037
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2917.956608,12,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599866323
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,3675.408381,121,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599866625
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,2332.132758,354,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599867032
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,3753.230915,230,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599867848
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1669.072318,298,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599905137
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2691.939756,173,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599905316
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2674.626801,160,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599905372
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,4833.633328,67,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599905500
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,3184.512193,311,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599905726
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2096.293607,78,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599905880
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,3992.937958,204,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599906066
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2144.159495,166,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599906136
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1443.836083,103,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599906193
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,6552.683127,149,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599906616
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,4352.208597,98,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599907066
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,2846.022081,235,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1599907410
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,1608.970209,127,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599907499
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,836.5,280,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599907637
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,DAI,4169.69026684483,227,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1599907878
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,DAI,1689.57740716724,208,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithdeposit,1599908019
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,3345.964255,227,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599908316
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2113.143732,123,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599908675
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,4668.792042,41,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599909177
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2496.708756,98,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599909987
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1742.197935,92,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599910119
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,3392.990371,192,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599910360
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1670.269497,263,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599910389
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,4786.839108,143,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599913755
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,4325.132377,107,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599913821
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,761.2,159,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599920813
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,2287.912006,173,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1599923089
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,2189.218618,167,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599923164
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1999.173173,125,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599929068
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1484.3,310,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599929138
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,4081.001863,193,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599986625
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,1363.168228,251,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599991522
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,4372.615387,224,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599997415
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,5807.498453,150,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599997916
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,5318.379526,249,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1599998012
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,14243.506639,227,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599998393
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,8538.384713,254,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599999085
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,5427.347404,283,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1599999206
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,DAI,1636.07352930813,118,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1600004874
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,979.099689,285,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600006922
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,DAI,1636.07352930813,112,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithdeposit,1600007268
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2010.865858,233,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1600007433
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1326.0113,183,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600012518
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,1309.938738,21,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600013024
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1563.612484,32,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600013114
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2526.739046,85,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600013205
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2051.043861,141,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600013383
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2119.918984,160,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600013596
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1089.511061,72,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600013602
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,3032.756815,30,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600013701
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,4035.088069,79,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600013752
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1687.507946,70,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600013833
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1934.5816,36,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600014032
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,5915.9377,22,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600014255
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,3577.63233,39,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600017669
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1201.619538,14,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600017756
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,952.889876,32,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600017761
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,2984.069038,44,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600017870
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,1644.447453,13,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600018367
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2234.906015,31,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600018370
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1212.956361,85,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600018452
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2010.865858,294,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600018564
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,2036.147623,137,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600018579
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,DAI,3395.12776001526,21,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,liquidate,1600018655
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,3811.677162,115,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1600025814
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,5121.618767,212,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1600028859
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2556.425571,39,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1600029183
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1275.482885,73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1600029479
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,4719.5436,156,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600046466
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,4689.661384,155,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600046632
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,3514.736753,45,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600046798
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,3225.421692,60,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600046952
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2964.514038,24,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600047139
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2472.984907,72,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600047274
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,671.558038,167,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600047801
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,KNC,1169.05882352941,154,000000000000000000000000dd974d5c2e2928dea5f71b9825b8b646686bd200,borrow,1600094912
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,366.346525,93,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600125989
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,201.914821,23,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600126085
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,KNC,497.195695,95,000000000000000000000000dd974d5c2e2928dea5f71b9825b8b646686bd200,closewithdeposit,1600127060
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,KNC,671.863128529412,118,000000000000000000000000dd974d5c2e2928dea5f71b9825b8b646686bd200,closewithdeposit,1600127287
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1945.331002,230,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1600159036
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,5209.909641,227,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1600160355
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,4668.792042,188,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600160498
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,4678.464012,261,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1600160827
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2293.576723,252,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1600161323
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,757.358156,257,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600161413
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,1702.786147,232,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1600181940
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,1853.817268,288,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1600183673
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,3834.5137,57,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600211342
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,3105.223053,55,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600211462
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2788.462946,69,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600211483
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,3087.358946,21,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600211560
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1797.348284,124,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600211679
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,2829.895369,93,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600211679
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1681.832738,64,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600211718
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,1973.330876,84,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600211819
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1619.274915,58,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600211819
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1416.99653,76,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600212002
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,2083.144361,73,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600212254
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1173.579653,46,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600212254
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1149.538215,47,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600212342
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1683.022323,94,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600212411
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2266.822469,119,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600213621
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,1296.137415,96,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600214079
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1348.660992,69,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600214665
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1702.097292,197,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600215411
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1540.618161,78,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600215578
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1853.218046,67,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600215597
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1534.939623,149,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600215728
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,4027.389538,46,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600215867
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1537.792838,118,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600216038
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,6324.248461,106,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600216394
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,2369.592007,120,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600216600
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1642.638176,71,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600216812
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2178.442646,55,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600216812
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2908.301353,348,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600216925
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1279.0325,24,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600217128
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,DAI,1478.48068213313,41,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,liquidate,1600217141
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1694.766815,31,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600217404
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,2003.10463,152,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600217543
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,1401.452884,105,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600217830
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,DAI,2184.90768102954,15,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,liquidate,1600218321
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,961.990692,69,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600218511
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,907.496376,48,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600218689
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,493.946361,44,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600218977
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,551.919184,72,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600218985
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,814.267146,192,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600219032
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,575.893,216,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600219128
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDT,530.982,146,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,liquidate,1600219676
0000000000000000000000006996c784cda7a2841c3a6f579c896477586a1d9a,USDC,6213.943738,355,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1600223956
